stopTag,title,lat,lon,stopId
1030320,Madison St & 9th St,37.7978599,-122.26649,55474
1017230,Oak St & 8th St (Lake Merritt BART Station,37.7971,-122.26524,54999
1017190,Oak St & 10th St,37.79853,-122.26436,54483
1000520,12th St & Oak St,37.7998999,-122.26405,55570
1000490,12th St & Jackson St,37.8007799,-122.26633,55066
1030750,12th St & Harrison St,37.8017299,-122.26877,58858
1030740,12th St & Webster St,37.8021999,-122.27,58200
1000430,12th St & Broadway (12th St BART Station),37.8031699,-122.27262,55557
9903480,12th & Clay St,37.8041699,-122.27489,51528
1000510,12th St & Martin Luther King Jr Way,37.8050199,-122.2771,53329
1000560,12th St & West St (In Middle Of Traffic Is,37.8060699,-122.2802199,51567
1000290,10th St & Market St,37.8054899,-122.28172,54500
1030280,Market St & 14th St,37.80793,-122.28082,55195
1030290,Market St & 16th St,37.80985,-122.28013,55727
1015610,Market St & 21st St,37.81301,-122.2791,58385
1032220,Market St & W Grand Av,37.8147599,-122.27847,50743
1015940,Market St & Mead St,37.81578,-122.2781,51415
1015640,Market St & 27th St,37.81744,-122.27749,56056
1015650,Market St & 28th St,37.81895,-122.27694,55984
1015950,Market St & San Pablo Av,37.81983,-122.27662,55014
1015670,Market St & 31st St,37.82134,-122.27618,54495
1015690,Market St & 33rd St,37.82384,-122.27554,55158
1015720,Market St & 36th St,37.8262099,-122.27492,59984
1015980,Market St & W Macarthur Blvd,37.82778,-122.27455,54711
1015750,Market St & 40th St,37.8308899,-122.27378,56477
1015770,Market St & 43rd St,37.83296,-122.27326,52237
1015790,Market St & 45th St,37.83434,-122.27291,51104
1015810,Market St & 47th St,37.8358299,-122.27312,50338
1015830,Market St & 53rd St,37.8373999,-122.27344,52337
1015840,Market St & 55th St,37.8391399,-122.27379,58118
1015930,Market St & Arlington Av,37.8422299,-122.27446,58528
1015870,Market St & 59th St,37.8440899,-122.27491,53737
1015890,Market St & 62nd St,37.8463899,-122.27674,50668
0304080,Sacramento St & Alcatraz Av,37.8484599,-122.27774,53556
0304240,Sacramento St & Fairview St,37.8500499,-122.27811,55830
0304310,Sacramento St & Prince St,37.8513999,-122.27845,59177
0304120,Sacramento St & Ashby Av,37.8530999,-122.27882,58959
0304280,Sacramento St & Oregon St,37.8558899,-122.27944,51571
0304390,Sacramento St & Ward St,37.8580699,-122.27988,50122
0304160,Sacramento St & Carleton St,37.8598399,-122.28024,55820
0304230,Sacramento St & Dwight Way,37.8621199,-122.28093,53321
0304200,Sacramento St & Channing Way,37.86393,-122.28116,53765
0304130,Sacramento St & Bancroft Way,37.8661,-122.28134,52765
0304090,Sacramento St & Allston Way,37.8676499,-122.28154,54305
0304350,Sacramento St & University Av,37.87013,-122.28177,55946
9903590,University Av & California St,37.87062,-122.27945,51574
0305930,University Av & Grant St,37.87121,-122.27489,51900
0305990,University Av & Martin Luther King Jr Way,37.8715496,-122.2726723,55988
0306080,University Av & Shattuck Av,37.87203,-122.26857,54466
309903940,Allston Way & Shattuck Av,37.8693199,-122.26882,
